"","taxon_id","60010","60011","60012","60013","60014","60015","60016","60017","60018","60019","60020","60021","60022","60023","60024","60025","60026","60027"
"1","ab",0.269616255147345,0.0750910380704658,0.257660231888714,0.54220678677375,0.343452627400795,0.335470859437536,0.347753585211301,0.365563284312202,0.571560980838467,0.320439328774343,0.300782321802619,0.456427062222414,0.319004932253854,0.306278875309341,0.374591127700022,0.255657310269934,0.30229012341449,0.530527348126402
"2","ac",0.304040283711691,0.518434618113029,0.411591899534616,0.0901179364734824,0.269576762122451,0.238884193486359,0.272309304873982,0.218584231856781,0.0628219597853707,0.338352126697421,0.344017480107343,0.206722435427537,0.297472139517835,0.23226095255792,0.162124048101331,0.388438754901198,0.287437213477602,0.0308017549044123
"3","ad",0.426343461140964,0.406474343816505,0.33074786857667,0.367675276752768,0.386970610476754,0.425644947076106,0.379937109914717,0.415852483831017,0.365617059376163,0.341208544528236,0.355200198090037,0.33685050235005,0.383522928228311,0.46146017213274,0.463284824198647,0.355903934828868,0.410272663107907,0.438670896969185
"4","ae",0.117512403532552,0.0469425396074722,0.118941241614852,0.240081036104479,0.186975400945091,0.211856562160422,0.206185382819572,0.21960075817771,0.306512020882855,0.138780264039717,0.0238511112449557,0.157129921090078,0.0539847080838805,0.0984484404165646,0.0830784558637691,0.0236272416954508,0.0774955287087733,0.18749939110922
"5","af",0.128339938891876,0.024838023173327,0.125695856352424,0.28931915201505,0.142341923099296,0.114138527790075,0.093816999380628,0.116958233641251,0.202907962849703,0.124289962196384,0.187499581735563,0.276025182182743,0.236580989923283,0.187069773727375,0.244550506030981,0.124205405441979,0.165828370942432,0.328658134618445
"6","ag",0.00691249432544423,0.00122014660676283,0.00926117702754682,0.0118978366254251,0.0110009683589566,0.0074545104931067,0.0296226594883034,0.0151236033860536,0.0156022421326742,0.00415774713870218,0.00907801133663929,0.00570911129317408,0.0171214157562039,0.0163982195494818,0.0451710029413165,0.102580931083829,0.0532032261822368,0.0113399818794104
"7","ah",0.0168514183974733,0.00209032868290376,0.00376195689389168,0.000908762028796759,0.00313433499745079,0.00202125899393175,0.0181285435227977,0.013880689107188,0.0465387549732344,0.0532113553995406,0.0803536174854611,0.0175628476564184,0.011317818490486,0.00436244161591932,0.00179116286395587,0.00524373204867537,0.00576299758104858,0.00302984051932701
"8","ai",0.304040283711691,0.518434618113029,0.411591899534616,0.0901179364734824,0.269576762122451,0.238884193486359,0.272309304873982,0.218584231856781,0.0628219597853707,0.338352126697421,0.344017480107343,0.206722435427537,0.297472139517835,0.23226095255792,0.162124048101331,0.388438754901198,0.287437213477602,0.0308017549044123
"9","aj",0.272346481131498,0.189070702293686,0.197798621179395,0.207035670356704,0.291914031623935,0.343658747087732,0.289461146314736,0.34182362158587,0.277782331540552,0.199526316131929,0.198461456095619,0.207287309732224,0.193390008166835,0.292173788187201,0.287007292853297,0.123704713607654,0.243145733257498,0.345895426661947
"10","ak",0.126739794653522,0.196826672972334,0.107165048461613,0.129918240358874,0.0867793339195954,0.0716428989862402,0.07704630997189,0.0567523537689156,0.061920314756083,0.125519718392338,0.137348002703661,0.104100728730973,0.1668156417396,0.140438524624779,0.111901892625464,0.190344090313981,0.127101164248857,0.0739274591880807
"11","al",0.0259693429105883,0.0198202884842752,0.0247824194032437,0.0236654366543665,0.00769554520662316,0.00979326813431534,0.0131973891085807,0.0156074521588977,0.0251640930901204,0.0160128571335619,0.0182898672930595,0.0142167220042258,0.0222916010211759,0.0274584660084293,0.0433761771676184,0.0324942234371141,0.0289691703613352,0.0137041018130332
"12","am",0.00126208559644813,0.000567510049657129,0.000748164460920031,0.00688228058751176,0.00043456391340202,0.000545561055884234,0.000226309019009958,0.00162910550122738,0.000715641334434643,0.000143146223867681,0.00102725745681838,0.0112155577594757,0.000999954985949186,0.00134716251256366,0.0207503836897955,0.00781146922605898,0.010902412784124,0.00513091963615934
"13","an",2.57568489071047e-05,0.000189170016552376,0.000224026646490179,0.000173648795311483,0.000106074656027265,4.47181193347733e-06,5.95550050026204e-06,3.99508161063935e-05,2.8373444977585e-05,6.50664653944004e-06,7.02684253849706e-05,3.01841231512225e-05,1.60764467194403e-05,2.53384798601316e-05,0.000249077862472391,0.00146486192069447,0.000154182456092263,1.29896699649604e-05
"14","ao",0,0,2.95884250081368e-05,0,4.10611571718444e-05,0,0,0,6.30520999501888e-06,0,3.34611549452241e-06,0,9.64586803166417e-06,1.68923199067544e-05,0,8.45763233657317e-05,0,0
"15","ap",0.117512403532552,0.0469425396074722,0.118941241614852,0.240081036104479,0.186975400945091,0.211856562160422,0.206185382819572,0.21960075817771,0.306512020882855,0.138780264039717,0.0238511112449557,0.157129921090078,0.0539847080838805,0.0984484404165646,0.0830784558637691,0.0236272416954508,0.0774955287087733,0.18749939110922
"16","aq",0.124959352472818,0.0234192480491842,0.124529227023531,0.279557195571956,0.14019305587397,0.112796984210032,0.0875518128543523,0.114703232021023,0.198377669468282,0.119780856144552,0.179800169982667,0.264395670734337,0.226041271454018,0.184527479581408,0.241294179270129,0.0988426575910633,0.144102349740631,0.325683500196469
"17","ar",0.00400840961116817,0.00056278079924332,0.00355906483669303,0.00880399392229216,0.00853045540245067,0.00446286830961037,0.00208442517509171,0.00629447302654066,0.00520179824589058,0.00216020665109409,0.00414249098221874,0.00160838256220085,0.00195489592108394,0.00239026326680575,0.0036592468324988,0.00812271009604487,0.0139072575395221,0.00635519603035686
"18","as",0.0033773668129441,0.00141877512414282,0.00116662932889225,0.00946964763765285,0.00214544546222887,0.0013415435800432,0.00625923102577541,0.00225500162022754,0.00453029338142107,0.00448958611221363,0.00767598894443441,0.0116165753956276,0.0105268573118895,0.00249584026622296,0.00324167512188332,0.0252781715275499,0.0216506431121557,0.0028837067322212
"19","at",0.00169995202786891,0.000430361787656656,0.00485250170133444,2.89414658852471e-05,0.000828066669632195,0.00141309257097883,0.0259898041831436,0.00661851853495918,0.00704291956443609,0.00150954199715009,0.00407556867232829,0.00285886766418007,0.0114142771708026,0.0114149851769893,0.0196844769548034,0.0566153908610208,0.0322344121536891,0.00369880852252246
"20","au",0.0168514183974733,0.00209032868290376,0.00376195689389168,0.000908762028796759,0.00313433499745079,0.00202125899393175,0.0181285435227977,0.013880689107188,0.0465387549732344,0.0532113553995406,0.0803536174854611,0.0175628476564184,0.011317818490486,0.00436244161591932,0.00179116286395587,0.00524373204867537,0.00576299758104858,0.00302984051932701
"21","av",5.79529100409856e-05,1.41877512414282e-05,7.18576035911894e-05,7.23536647131177e-05,0.000218992838249837,0.000152041605738229,0.000250131021011006,0.000275216733177377,0.00034048133973102,3.90398792366402e-05,1.6730577472612e-05,0.00038808158337286,0.00158192235719292,0.000709477436083685,0.0139630119374229,7.10441116272146e-05,0.000640713761983403,4.22164273861212e-05
"22","aw",0.000772705467213141,7.09387562071412e-05,0.0003212457572312,0.00119817668764923,0.000975202482831304,0.00115372747883715,0.000535995045023584,0.00112306183054639,0.00128626283898385,0.000240745921959281,0.000421610552309824,0.000392393600965892,0.00124110168674079,0.00138517023235386,0.00739175185984242,0.0025778863361875,0.00515654658708568,0.00071767926556406
"23","ax",6.43921222677618e-05,6.14802553795223e-05,0.000219799728631873,0.000460169307575429,0.000215571075152183,5.36617432017279e-05,0.000452618038019915,0.000594823262028525,0.000608452764519322,2.60265861577602e-05,6.69223098904482e-06,0.000319089301884352,0.000697717787623708,0.000333623318158399,5.86065558758567e-05,0.0342703262277945,0.000681829083608007,5.84535148423216e-05
"24","ay",0.000128784244535524,1.89170016552376e-05,8.45383571661052e-05,0.000234425873670501,8.89658405389961e-05,7.15489909356372e-05,7.14660060031445e-05,3.99508161063935e-05,0.000100883359920302,3.25332326972002e-05,5.6883963406881e-05,0,4.82293401583208e-05,0,0,9.47254821696195e-05,8.56569200512571e-05,6.17009323335617e-05
"25","az",0.000177078336236345,6.14802553795223e-05,0.000126807535749158,0.00025179075320165,0.000143714050101455,0.000147569793804752,0.000238220020010482,0.000164242243992951,0.00102144401919306,0.000149652870407121,0.000321227087474151,0.000142296580570049,0.000183271492601619,0.000164700119090855,0.000413908800873238,0.000828847968984171,0.000493383859495241,0.000405927186405011
"26","ba",0,0,0,5.78829317704942e-06,0,0,0,0,0,0,3.34611549452241e-06,1.29360527790953e-05,0,4.2230799766886e-06,1.46516389689642e-05,2.36813705424049e-05,0,3.24741749124009e-06
"27","bb",3.21960611338809e-06,0,2.53615071498316e-05,0.00084798495043774,0,0,0,1.33169387021312e-05,0,0,3.68072704397465e-05,0,0,0,0,0,3.42627680205028e-06,0
"28","bc",0,0,0,0.000286520512263946,0,0,0,0,0,1.95199396183201e-05,0,0,3.21528934388806e-06,1.26692399300658e-05,0,6.08949528233268e-05,7.1951812843056e-05,8.76802722634825e-05
"29","bd",3.21960611338809e-06,0,0,0,3.4217630976537e-06,0,5.95550050026204e-06,0,0,0,2.00766929671345e-05,0,9.64586803166417e-06,2.95615598368202e-05,0,0,3.42627680205028e-06,0
"30","be",0.227284873968519,0.518358950106408,0.411520041931025,0.089779321322625,0.156932320947692,0.0997079906807439,0.270600076230406,0.218135894920476,0.0627652128954155,0.336243973218643,0.341758852148541,0.204005864343927,0.295243944002521,0.223793677204659,0.151366082188369,0.386046936476415,0.286912993126889,0.0306134046899203
"31","bf",0.076755409743172,7.56680066209506e-05,7.18576035911894e-05,0.000338615150857391,0.11264444117476,0.139176202805615,0.00170922864357521,0.000448336936305082,5.674688995517e-05,0.00210815347877857,0.00225862795880263,0.00271657108361002,0.00222819551531442,0.00846727535326064,0.0107579659129619,0.00239181842478289,0.000524220350713693,0.000188350214491925
"32","bg",0.272346481131498,0.189070702293686,0.197798621179395,0.207035670356704,0.291914031623935,0.343658747087732,0.289461146314736,0.34182362158587,0.277782331540552,0.199526316131929,0.198461456095619,0.207287309732224,0.193390008166835,0.292173788187201,0.287007292853297,0.123704713607654,0.243145733257498,0.345895426661947
"33","bh",0.107647530401131,0.181659966895247,0.0863136626665934,0.105254323131467,0.0658552525774431,0.0491675722085832,0.068726475773024,0.033341175530569,0.0363463830162864,0.0965846612314479,0.108240144016811,0.0866672416023457,0.145109223379012,0.111375288225208,0.0743424161285242,0.169108667043313,0.107862620005345,0.0327209786417352
"34","bi",0.0190922642523914,0.0151288720737763,0.0208429319593032,0.0246465523478764,0.0209240813421524,0.0224350804702557,0.00812925818285769,0.0233401545652685,0.0253154181300008,0.0288309508162588,0.0287197092894858,0.0173343107239878,0.021513500999955,0.0288267439208764,0.0370979498694173,0.0212354232706679,0.019214560305898,0.0411967382938718
"35","bj",0.0259693429105883,0.0198202884842752,0.0247824194032437,0.0236654366543665,0.00769554520662316,0.00979326813431534,0.0131973891085807,0.0156074521588977,0.0251640930901204,0.0160128571335619,0.0182898672930595,0.0142167220042258,0.0222916010211759,0.0274584660084293,0.0433761771676184,0.0324942234371141,0.0289691703613352,0.0137041018130332
"36","bk",0.00126208559644813,0.000567510049657129,0.000748164460920031,0.00679545618985602,0.000431142150304366,0.000545561055884234,0.000226309019009958,0.00162910550122738,0.000715641334434643,0.000143146223867681,0.00102725745681838,0.00514854900607994,0.000999954985949186,0.00134716251256366,0.0207503836897955,0.00781146922605898,0.010902412784124,0.00513091963615934
"37","bl",0,0,0,8.68243976557413e-05,3.4217630976537e-06,0,0,0,0,0,0,0.00606700875339571,0,0,0,0,0,0
"38","bm",0,3.78340033104753e-05,8.45383571661052e-06,1.73648795311483e-05,0,4.02463074012959e-05,0.000190576016008385,7.10236730780328e-05,0.000258513609795774,0.000104106344631041,0.000388149397364599,9.91764046397309e-05,0.000192917360633283,0.000236492478694562,0.000461526627522371,0,2.3983937614352e-05,9.74225247372027e-06
"39","bn",2.57568489071047e-05,0.000189170016552376,0.000224026646490179,0.000173648795311483,0.000106074656027265,4.47181193347733e-06,5.95550050026204e-06,3.99508161063935e-05,2.8373444977585e-05,6.50664653944004e-06,7.02684253849706e-05,3.01841231512225e-05,1.60764467194403e-05,2.53384798601316e-05,0.000249077862472391,0.00146486192069447,0.000154182456092263,1.29896699649604e-05
"40","bo",0,0,2.95884250081368e-05,0,4.10611571718444e-05,0,0,0,6.30520999501888e-06,0,3.34611549452241e-06,0,9.64586803166417e-06,1.68923199067544e-05,0,8.45763233657317e-05,0,0
"41","bp",0.117512403532552,0.0469425396074722,0.118941241614852,0.240081036104479,0.186975400945091,0.211856562160422,0.206185382819572,0.21960075817771,0.306512020882855,0.138780264039717,0.0238511112449557,0.157129921090078,0.0539847080838805,0.0984484404165646,0.0830784558637691,0.0236272416954508,0.0774955287087733,0.18749939110922
"42","bq",0.0242339752154721,0.0111137384724521,0.0384184564141365,0.0327791042616309,0.012657101698221,0.0134825129794341,0.0055862594692458,0.00354230569476689,0.00262611996292536,0.0704019155567412,0.140975191899724,0.0716571083610021,0.199344724031716,0.114766421446489,0.119213060470977,0.0386750611486818,0.0325838923874982,0.0317500008118544
"43","br",0.0815976973377077,0.00883896902340979,0.0716082154375494,0.211530280008682,0.105140514701605,0.0755557344280329,0.0710014769641241,0.0988205631289479,0.177800616649538,0.0398727299936886,0.03352473113962,0.160480358759864,0.0187708591896185,0.0362762569997551,0.078107887343548,0.0513276791241953,0.0888913253523926,0.21703790060954
"44","bs",0.0158404620778694,0.00305036651690707,0.0129385955642724,0.0337689023949063,0.0200994364356178,0.0213752610420216,0.0105174138834628,0.0119985617706202,0.01751902597116,0.00794461542465629,0.0040019541314488,0.0297227372687681,0.00700290019098819,0.0326444082198029,0.0433468738896805,0.00760510299704659,0.0203555104809807,0.0697577751293284
"45","bt",0.000756607436646201,0.000189170016552376,0.0015301442647065,0.000778525432313147,0.0050026176487697,0.000715489909356372,0.00058363904902568,0.000488287752411476,0.000942628894255323,0.000468478550839683,0.00157936651341458,0.000237160967616748,0.000495154558958761,0.000730592835967128,0.00138824279230935,0.00262524907727231,0.00180907415148255,0.00104891584967055
"46","bu",0.0033773668129441,0.00141877512414282,0.00116662932889225,0.00946964763765285,0.00214202369913121,0.0013415435800432,0.00625327552527514,0.00225056264066016,0.00453029338142107,0.00447657281913475,0.00767598894443441,0.0116165753956276,0.0105268573118895,0.00249161718624627,0.00324167512188332,0.0252781715275499,0.0216506431121557,0.0028837067322212
"47","bv",0.00169995202786891,0.000430361787656656,0.00485250170133444,2.89414658852471e-05,0.000828066669632195,0.00141309257097883,0.0259898041831436,0.00661851853495918,0.00704291956443609,0.00150954199715009,0.00407556867232829,0.00285886766418007,0.0114142771708026,0.0114149851769893,0.0196844769548034,0.0566153908610208,0.0322344121536891,0.00369880852252246
"48","bw",0.0168514183974733,0.00209032868290376,0.00376195689389168,0.000908762028796759,0.00313433499745079,0.00202125899393175,0.0181285435227977,0.013880689107188,0.0465387549732344,0.0532113553995406,0.0803536174854611,0.0175628476564184,0.011317818490486,0.00436244161591932,0.00179116286395587,0.00524373204867537,0.00576299758104858,0.00302984051932701
"49","bx",0.00267227307411211,0.000260108772759518,0.00172880940404685,0.00735981477461833,0.00283321984485726,0.00313474016536761,0.001113678593549,0.00537560425609361,0.00339535558231767,0.00156810181600505,0.00198424648825179,0.000996076063990341,0.00120894879330191,0.0010008699544752,0.00152377045277227,0.0032714121877865,0.0108133295872707,0.004422982623069
"50","by",1.60980305669404e-05,0,2.95884250081368e-05,0,0,0,0,4.43897956737705e-06,6.30520999501888e-06,3.90398792366402e-05,0,0.00038808158337286,0.00140186615393519,0,0.000293032779379283,3.38305293462927e-06,3.42627680205028e-06,0
"51","bz",0.000772705467213141,7.09387562071412e-05,0.0003212457572312,0.00119817668764923,0.000975202482831304,0.00115372747883715,0.000535995045023584,0.00112306183054639,0.00128626283898385,0.000240745921959281,0.000421610552309824,0.000392393600965892,0.00124110168674079,0.00138517023235386,0.00739175185984242,0.0025778863361875,0.00515654658708568,0.00071767926556406
"52","ca",6.43921222677618e-05,6.14802553795223e-05,0.000219799728631873,0.000460169307575429,0.000215571075152183,5.36617432017279e-05,0.000452618038019915,0.000594823262028525,0.000608452764519322,2.60265861577602e-05,6.69223098904482e-06,0.000319089301884352,0.000697717787623708,0.000333623318158399,5.86065558758567e-05,0.0342703262277945,0.000681829083608007,5.84535148423216e-05
"53","cb",0.00323248453784164,0.000364152281863325,0.00115394857531734,0.00129657767165907,0.00220361543488898,0.00220460328320432,0.000416885035018343,0.000337362447120656,0.000431906884658794,0.000559571602391843,0.000699338138355184,0.0018455435298176,0.000848836386786447,0.000772823635734014,0.000600717197727531,0.00121789905646654,0.00226819524295729,0.00713782364574572
"54","cc",0.000566650675956304,0.000113502009931426,0.000295884250081368,0.000662759568772158,0.0006946179088237,0.000608166422952916,0.000387107532517033,0.000417264079333443,0.000860661164320078,0.000110612991170481,0.000565493518574287,0.000375145530593765,0.000250792568823268,0.000578561956806338,0.000747233587417172,0.000747654698553068,0.0012334596487381,0.000880050140126065
"55","cd",0.000128784244535524,1.89170016552376e-05,8.45383571661052e-05,0.000234425873670501,8.89658405389961e-05,7.15489909356372e-05,7.14660060031445e-05,3.99508161063935e-05,0.000100883359920302,3.25332326972002e-05,5.6883963406881e-05,0,4.82293401583208e-05,0,0,9.47254821696195e-05,8.56569200512571e-05,6.17009323335617e-05
"56","ce",0.000177078336236345,6.14802553795223e-05,0.000126807535749158,0.00025179075320165,0.000143714050101455,0.000147569793804752,0.000238220020010482,0.000164242243992951,0.00102144401919306,0.000149652870407121,0.000321227087474151,0.000142296580570049,0.000183271492601619,0.000164700119090855,0.000413908800873238,0.000828847968984171,0.000493383859495241,0.000405927186405011
"57","cf",4.18548794740451e-05,1.41877512414282e-05,4.22691785830526e-05,7.23536647131177e-05,0.000218992838249837,0.000147569793804752,0.000238220020010482,0.000253021835340492,0.000249055794803246,0,1.6730577472612e-05,0,0.000180056203257731,0.000709477436083685,0.00601083488701755,6.42780057579561e-05,0.000637287485181353,4.22164273861212e-05
"58","cg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765914427102602,0,0,0
"59","ch",0,0,0,5.78829317704942e-06,0,0,0,0,0,0,3.34611549452241e-06,1.29360527790953e-05,0,4.2230799766886e-06,1.46516389689642e-05,2.36813705424049e-05,0,3.24741749124009e-06
"60","ci",0,0,0,0,0,4.47181193347733e-06,1.19110010005241e-05,1.77559182695082e-05,8.51203349327549e-05,0,0,0,0,0,0,3.38305293462927e-06,0,0
"61","cj",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","ck",9.65881834016426e-06,0,0,0,0,0,0,0,3.15260499750944e-06,1.30132930788801e-05,0,0,0,8.02385195570834e-05,0,1.35322117385171e-05,6.85255360410057e-06,0
"63","cl",0,0,0,0,3.4217630976537e-06,0,5.95550050026204e-06,4.43897956737705e-06,0,1.30132930788801e-05,0,0,0,4.2230799766886e-06,0,0,0,0
"64","cm",3.21960611338809e-06,0,2.53615071498316e-05,0.00084798495043774,0,0,0,1.33169387021312e-05,0,0,3.68072704397465e-05,0,0,0,0,0,3.42627680205028e-06,0
"65","cn",5.47333039275975e-05,5.20217545519035e-05,0.00041001103225561,0.000182331235077057,9.23876036366498e-05,0.000178872477339093,2.97775025013102e-05,4.43897956737705e-06,0,0.00100202356707377,0.000598954673519511,0.000689922814885085,7.39516549094253e-05,6.75692796270176e-05,2.56403681956873e-05,1.69152646731463e-05,3.42627680205028e-06,0
"66","co",3.21960611338809e-06,0,0,2.89414658852471e-06,0,0,0,1.33169387021312e-05,0,0,3.34611549452241e-06,0,0,0,0,5.41288469540683e-05,3.76890448225531e-05,3.24741749124009e-06
"67","cp",0,0,4.22691785830526e-06,0,0,4.47181193347733e-06,0,0,0,0,1.00383464835672e-05,0,0,0,0,0.0014107330737404,6.85255360410057e-06,0
"68","cq",0,0,0,0.000286520512263946,0,0,0,0,0,1.95199396183201e-05,0,0,3.21528934388806e-06,1.26692399300658e-05,0,6.08949528233268e-05,7.1951812843056e-05,8.76802722634825e-05
"69","cr",3.21960611338809e-06,0,0,0,3.4217630976537e-06,0,5.95550050026204e-06,0,0,0,2.00766929671345e-05,0,9.64586803166417e-06,2.95615598368202e-05,0,0,3.42627680205028e-06,0
"70","cs",0.22640270189345,0.518358950106408,0.411520041931025,0.0897764271760365,0.154201753995764,0.0970651498280588,0.270588165229406,0.218029359410859,0.0625224623106072,0.336237466572103,0.341758852148541,0.20399724030874,0.295240728713177,0.223793677204659,0.151362419278627,0.386040170370546,0.286878730358868,0.0305517037575868
"71","ct",0.0766877980147909,7.09387562071412e-05,4.22691785830526e-05,0.000144707329426235,0.112507570650854,0.139104653814679,0.00168540664157416,0.000381752242794426,5.35942849576605e-05,0.00204308701338417,0.00220843622638479,0.0022120650252253,0.0020995839415589,0.00843771379342382,0.00045786371778013,0.00237152010717512,0.000452268537870637,0.000146133787105804
"72","cu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73","cv",6.76117283811499e-05,4.72925041380941e-06,2.95884250081368e-05,0.000193907821431155,0.000133448760808494,7.15489909356372e-05,2.38220020010482e-05,6.65846935106558e-05,3.15260499750944e-06,6.50664653944004e-05,5.01917324178361e-05,0.000504506058384718,0.000128611573755522,2.53384798601316e-05,0.00380576322218844,2.02983176077756e-05,4.7967875228704e-05,4.22164273861212e-05
"74","cw",0.000882172075068336,0,0,2.89414658852471e-06,0.00273056695192765,0.0026428408526851,1.19110010005241e-05,0.000106535509617049,0.000242750584808227,6.50664653944004e-06,0,8.62403518606356e-06,3.21528934388806e-06,0,3.66290974224104e-06,6.76610586925854e-06,3.42627680205028e-05,6.17009323335617e-05
"75","cx",0,0,0,0,3.4217630976537e-06,0,0,0,0,0,0,0,0,4.2230799766886e-06,0.00649433897299337,0,2.3983937614352e-05,0
"76","cy",0.0705158130954259,0.108574131000236,0.117368828171562,0.110993415816511,0.108620447771919,0.124235879135867,0.178123064462337,0.18991730181066,0.156621416276269,0.0807865234336875,0.0667449657692385,0.083989478677073,0.100014790330982,0.150100931611443,0.137805990322592,0.0402109671810035,0.0847249727610994,0.195624429672303
"77","cz",0.113967617201712,0.0514826200047292,0.050583526010339,0.0655582085232617,0.139241805732822,0.172468842650354,0.0805838772690457,0.124562205640167,0.074625312896046,0.0581564067695151,0.0580082582130405,0.0589927126902678,0.0460815268766036,0.0776497715313733,0.0795437479625065,0.0341789837985595,0.109226278172561,0.115422959891147
"78","da",0.0878566116221342,0.0290139512887207,0.0298462669974934,0.0303538094204471,0.0440346693037054,0.0469495534895784,0.0307482490828529,0.0273396751554753,0.0465292971582419,0.0605833859287262,0.0737082321133396,0.0482212927428744,0.0472936909592494,0.0644230850443846,0.0696575545681979,0.0484047213886756,0.0491670721094216,0.0348382948460237
