"","taxon_id","60001","60002","60003","60004","60005","60006","60007","60008","60009","60028","60029","60030"
"1","ab",0.414506241917835,0.275249540063413,0.282409684940004,0.226797063825978,0.310741020632227,0.373488709715187,0.293663767246551,0.295882513600697,0.341709006928406,0.210196600942404,0.234686859248877,0.283926075477559
"2","ac",0.120203546205113,0.30955493795749,0.24040168545334,0.313817026228628,0.27925798126417,0.233595329342252,0.322570485902819,0.242151456769345,0.229384141647421,0.400653049087332,0.350810428508396,0.393463936281144
"3","ad",0.465290211877052,0.415195521979097,0.477188629606656,0.459385909945394,0.410000998103603,0.392915960942561,0.38376574685063,0.461966029629958,0.428906851424172,0.389150349970264,0.414502712242726,0.322609988241297
"4","ae",8.08216452800159e-05,0,0,8.95175006713813e-06,7.12931145110005e-05,4.68314613757522e-05,0.00025119976004799,0.00075661949789992,0.000685142417244034,0,0,0
"5","af",0.309988311946683,0.133346381179786,0.170477473816297,0.179701906722764,0.249152324868464,0.273979659535276,0.213212357528494,0.192137062544751,0.231986143187067,0.0731849581408116,0.174365413065483,0.215370620992612
"6","ag",0.104303441758679,0.141010686186245,0.101515767259142,0.0464953898487154,0.0590050332938845,0.0969567355349324,0.0793641271745651,0.102106723948299,0.108483448806774,0.134544123701908,0.0600651457343819,0.0673174627825971
"7","ah",0.000133666567193872,0.000892472697381297,0.0104164438645648,0.000590815504431116,0.00251236935536766,0.00250548318360274,0.000836082783443311,0.000882107609746735,0.000554272517321016,0.00246751909968434,0.000256300449012432,0.00123799170234952
"8","ai",0.120203546205113,0.30955493795749,0.24040168545334,0.313817026228628,0.27925798126417,0.233595329342252,0.322570485902819,0.242151456769345,0.229384141647421,0.400653049087332,0.350810428508396,0.393463936281144
"9","aj",0.296926290659505,0.254092457039966,0.276627524793418,0.308772715065795,0.320844680820726,0.234680258197457,0.219616076784643,0.27495921636365,0.25108545034642,0.243915549659179,0.259084066547276,0.142120559980476
"10","ak",0.117934323087636,0.100238775590089,0.111957164959111,0.103231581774237,0.0532388461922348,0.095629844129286,0.115105728854229,0.128964870710337,0.126189376443418,0.0857141223294753,0.111892989696073,0.0962261220686442
"11","al",0.0447099124639411,0.0577328062003366,0.0849499853841821,0.044360397457703,0.0332397017096089,0.0568143678923501,0.0382048590281944,0.0553070398830746,0.0424018475750577,0.0586428930875154,0.0403981416595292,0.0455083974885186
"12","am",0.00566062369441958,0.00145613966414843,0.00340441611589987,0.00253334526900009,0.00265210385980922,0.0056900225571539,0.0104079184163167,0.00243225487373681,0.00888375673595073,0.000834896381353218,0.00309182693555504,0.0387549087036585
"13","an",4.0410822640008e-05,0.000810271264727757,9.62505079887922e-05,8.05657506042431e-05,2.28137966435202e-05,6.2441948501003e-05,0.00012372525494901,0.00014763307276096,8.46805234795997e-05,2.8592341827165e-05,2.59544758493602e-05,0
"14","ao",1.86511489107729e-05,0.000865072219830117,0.000153287846056225,0.000407304628054785,2.85172458044002e-06,3.90262178131269e-05,0.00030743851229754,0.000155014726399008,0.000261739799846035,1.42961709135825e-05,9.73292844351008e-06,0
"15","ap",8.08216452800159e-05,0,0,8.95175006713813e-06,7.12931145110005e-05,4.68314613757522e-05,0.00025119976004799,0.00075661949789992,0.000685142417244034,0,0,0
"16","aq",0.2788253506416,0.132332563510393,0.169532792904555,0.176577745949333,0.24795745226926,0.263442580725732,0.173024145170966,0.186180068058847,0.226058506543495,0.0725101788736905,0.15247930130551,0.202595789053314
"17","ar",0.0894291505023376,0.119873174932477,0.0841692868193841,0.0405156208038672,0.0477521280994682,0.0837658739140955,0.0709920515896821,0.0614633390172066,0.0938799076212471,0.0638781508760694,0.0502575981728049,0.0589710025957891
"18","as",0.0301837759872675,0.000634125337613027,0.000135463677910152,0.00295855339718915,0.000772817361299246,0.00705594018061334,0.0391721655668866,0.00543289707760332,0.00408006158583526,0.000546113728898852,0.0214611072179397,0.011749828056708
"19","at",0.000345046254849299,0.00166360042275023,0.00121204343393294,0,6.55896653501205e-05,0.00072588765132416,2.249550089982e-05,0.0334979442094618,0.00389530408006159,0.000792007868612471,0.000204391497313712,0.00157965966321301
"20","au",0.000133666567193872,0.000892472697381297,0.0104164438645648,0.000590815504431116,0.00251236935536766,0.00250548318360274,0.000836082783443311,0.000882107609746735,0.000554272517321016,0.00246751909968434,0.000256300449012432,0.00123799170234952
"21","av",0.000686983984880135,0.000422750225075351,0.00386427965406854,0.00179482588846119,0.00732322872256997,0.00468314613757522,0.00195335932813437,0.00193399325316857,0.000916089299461124,0.0623456013541333,0.000661839134158686,0.000315044483393606
"22","aw",0.00595593355217348,0.00297490899127099,0.00326895243798972,0.00220660639154955,0.00230704518557598,0.00452704126632272,0.00427789442111578,0.00245439983465096,0.00768283294842186,0.00240747518184729,0.00426951127721976,0.00166840458811262
"23","ax",0.00129625484929872,0.0089873566367871,0.000777133731168766,8.95175006713813e-06,2.85172458044002e-06,0,2.624475104979e-05,3.690826819024e-06,0,0,0.000866230631472397,0.00145097952210858
"24","ay",0.00116569680692331,0.00208635064782558,0.0025524208785176,0.000841464506310984,0.000607417335633724,0.00179520601940384,0.000749850029994001,0.00103343150932672,0.00130869899923018,0.00213012946612379,0.00219639751875211,0.00185920617664677
"25","az",0.00535909678702875,0.00499080126825067,0.0050549340862262,0.00109658938322442,0.000801334607103646,0.00115517604726856,0.00115851829634073,0.0015538380908091,0.000769822940723634,0.00278203485978316,0.00151833683718757,0.00139329532092383
"26","ba",0.000892146622898637,0.000152659803499432,0.000114074676134865,0.000138752126040641,0.000273765559722242,0.00266158805485525,0.000821085782843431,0.00042444508418776,0.00124711316397229,8.86362596642115e-05,0.000171948402502011,0.00072770838417678
"27","bb",6.52790211877052e-05,1.17430618076486e-05,0.000616716217854113,3.13311252349834e-05,0.000145437953602441,0.00030440449894239,0.00018371325734853,0.00016608720685608,3.07929176289453e-05,0.000208724095338305,9.08406654727608e-05,7.98704324096466e-05
"28","bc",6.2170496369243e-06,5.48009551023604e-05,0.000548984378899037,0,0,0,0,0,0,1.7155405096299e-05,0.000233590282644242,0.000297295498413684
"29","bd",8.08216452800159e-05,0.000172231573178847,0.000146158178797796,2.68552502014144e-05,0.000148289678182881,0.000819550574075664,0.00019496100779844,9.96523241136479e-05,0.000600461893764434,2.2873873461732e-05,1.94658568870202e-05,0
"30","be",0.120203546205113,0.309531451833875,0.240373166784306,0.313396293975472,0.279235167467526,0.233548497880876,0.322435512897421,0.242025968657499,0.229361046959199,0.399543666224438,0.350800695579953,0.393463936281144
"31","bf",0,2.34861236152973e-05,2.85186690337162e-05,0.000420732253155492,2.28137966435202e-05,4.68314613757522e-05,0.00013497300539892,0.000125488111846816,2.3094688221709e-05,0.001109382862894,9.73292844351008e-06,0
"32","bg",0.296926290659505,0.254092457039966,0.276627524793418,0.308772715065795,0.320844680820726,0.234680258197457,0.219616076784643,0.27495921636365,0.25108545034642,0.243915549659179,0.259084066547276,0.142120559980476
"33","bh",0.109329926390132,0.0837358593964066,0.107476169087189,0.097891862859189,0.0517901701053712,0.0928902036388045,0.112653719256149,0.126447726819762,0.106381832178599,0.0844817923967245,0.101303563549534,0.0906396290462139
"34","bi",0.00860439669750323,0.0165029161936822,0.00448099587192266,0.00490555903679169,0.00144297263770265,0.00273183524691888,0.00243326334733053,0.00248761727602217,0.0197767513471901,0.00123232993275081,0.010589426146539,0.00558649302243028
"35","bj",0.0447099124639411,0.0577328062003366,0.0849499853841821,0.044360397457703,0.0332397017096089,0.0568143678923501,0.0382048590281944,0.0553070398830746,0.0424018475750577,0.0586428930875154,0.0403981416595292,0.0455083974885186
"36","bk",0.00565751516960111,0.00144831095627667,0.00340441611589987,0.00253334526900009,0.00265210385980922,0.0056900225571539,0.0104079184163167,0.00243225487373681,0.00888375673595073,0.000834896381353218,0.00309182693555504,0.0387549087036585
"37","bl",3.10852481846215e-06,7.82870787176576e-06,0,0,0,0,0,0,0,0,0,0
"38","bm",0,0,0,0.000434159878256199,5.70344916088004e-06,7.80524356262537e-06,1.874625074985e-05,2.9526614552192e-05,3.07929176289453e-05,0,0,0
"39","bn",4.0410822640008e-05,0.000810271264727757,9.62505079887922e-05,8.05657506042431e-05,2.28137966435202e-05,6.2441948501003e-05,0.00012372525494901,0.00014763307276096,8.46805234795997e-05,2.8592341827165e-05,2.59544758493602e-05,0
"40","bo",1.86511489107729e-05,0.000865072219830117,0.000153287846056225,0.000407304628054785,2.85172458044002e-06,3.90262178131269e-05,0.00030743851229754,0.000155014726399008,0.000261739799846035,1.42961709135825e-05,9.73292844351008e-06,0
"41","bp",8.08216452800159e-05,0,0,8.95175006713813e-06,7.12931145110005e-05,4.68314613757522e-05,0.00025119976004799,0.00075661949789992,0.000685142417244034,0,0,0
"42","bq",0.048213219934348,0.0671898853094297,0.0605094860222873,0.119465580520992,0.195015185433391,0.192516332472155,0.129292891421716,0.110267142045161,0.124788298691301,0.0108793860652363,0.0521620078382517,0.0748297206753489
"43","br",0.0789130110414802,0.0101538341096802,0.016002538161544,0.00327186464953898,0.0269716110818017,0.0101624271185382,0.0105578884223155,0.016309763713267,0.0182755966127791,0.0115055583512512,0.0558183446235303,0.0407472322676547
"44","bs",0.151615189495673,0.0549692723216033,0.0929494720481395,0.0531644436487333,0.0246046796800365,0.0539576487484292,0.0323297840431914,0.0585660399642728,0.080846805234796,0.0499765542797017,0.0444989488437281,0.0870188361103099
"45","bt",0.0344331294141052,0.0473206247308882,0.0372346872571457,0.0194969116462268,0.0258822522920736,0.041773663547171,0.0413879724055189,0.0408611437134147,0.0515858352578907,0.0331499611144151,0.0204034623270783,0.0353870388037184
"46","bu",0.0301837759872675,0.000634125337613027,9.26856743595776e-05,0.00289589114671918,0.000678710450144725,0.000601003754322154,0.0391721655668866,0.00543289707760332,0.00390300230946882,0.000506084450340821,0.0214351527420904,0.011749828056708
"47","bv",0.000345046254849299,0.00166360042275023,0.00121204343393294,0,6.55896653501205e-05,0.00072588765132416,2.249550089982e-05,0.0334979442094618,0.00389530408006159,0.000792007868612471,0.000204391497313712,0.00157965966321301
"48","bw",0.000133666567193872,0.000892472697381297,0.0104164438645648,0.000590815504431116,0.00251236935536766,0.00250548318360274,0.000836082783443311,0.000882107609746735,0.000554272517321016,0.00246751909968434,0.000256300449012432,0.00123799170234952
"49","bx",0.0398948075201432,0.0549927584452186,0.0325754497037623,0.0136379912272849,0.0130780089258979,0.0231971838681226,0.0235377924415117,0.0125192845701294,0.0278521939953811,0.0226966009424036,0.0215259934075631,0.0126949615068888
"50","by",0,7.82870787176576e-06,0,0,0,7.80524356262537e-06,2.999400119976e-05,0.000188232167770224,0,0.0619395901001876,0,0
"51","bz",0.00595593355217348,0.00297490899127099,0.00326895243798972,0.00220660639154955,0.00230704518557598,0.00452704126632272,0.00427789442111578,0.00245439983465096,0.00768283294842186,0.00240747518184729,0.00426951127721976,0.00166840458811262
"52","ca",0,0.00898344228285122,0,0,2.85172458044002e-06,0,2.249550089982e-05,3.690826819024e-06,0,0,0,0
"53","cb",8.39301700984781e-05,1.95717696794144e-05,7.12966725842905e-05,0.000675857130068928,0.00136597607403077,0.00680617238660932,0.000843581283743251,0.00103712233614574,0.00214780600461894,0.000148680177501258,0,0
"54","cc",0.0130682383368149,0.0163580850980546,0.0134715062848017,0.00730462805478471,0.00856087719048094,0.0181081650652909,0.00569511097780444,0.00786146112452112,0.0134180138568129,0.00768562148314196,0.00728347478522671,0.010627204756728
"55","cd",0.00116569680692331,0.00208635064782558,0.0025524208785176,0.000841464506310984,0.000607417335633724,0.00179520601940384,0.000749850029994001,0.00103343150932672,0.00130869899923018,0.00213012946612379,0.00219639751875211,0.00185920617664677
"56","ce",0.00535909678702875,0.00499080126825067,0.0050549340862262,0.00109658938322442,0.000801334607103646,0.00115517604726856,0.00115851829634073,0.0015538380908091,0.000769822940723634,0.00278203485978316,0.00151833683718757,0.00139329532092383
"57","cf",3.10852481846215e-06,0.000113516264140604,0.000552549212528251,0.00129800375973503,0.0059857698943436,0.0030752659636744,4.87402519496101e-05,3.690826819024e-05,0.000269438029253272,2.57331076444485e-05,0.000454203327363804,0
"58","cg",0,0,0,0,0,0,0,0,0,0,0,0
"59","ch",0.000892146622898637,0.000152659803499432,0.000114074676134865,0.000138752126040641,0.000273765559722242,0.00266158805485525,0.000821085782843431,0.00042444508418776,0.00124711316397229,8.86362596642115e-05,0.000171948402502011,0.00072770838417678
"60","ci",0.000683875460061673,0.000301405253062982,0.00331173044154029,0.000496822128726166,0.00133745882822637,0.0016000749303382,0.001874625074985,0.00170885281720811,0.000646651270207852,0.000380278146301295,0.000207635806794882,0.000315044483393606
"61","cj",0.00129625484929872,3.91435393588288e-06,0.000777133731168766,8.95175006713813e-06,0,0,3.74925014997001e-06,0,0,0,0.000866230631472397,0.00145097952210858
"62","ck",0.00165373520342186,0.000970759776098955,0.000516900876236106,4.92346253692597e-05,0.000105513809476281,0.000335625473192891,0.00027369526094781,0.00016608720685608,0.000261739799846035,0.000182990987693856,0.000970048534869838,0.000199676081024116
"63","cl",0,0,4.27780035505743e-05,6.26622504699669e-05,9.41069111545207e-05,0.00645493642629118,0,0,0.000177059276366436,4.0029278558031e-05,2.59544758493602e-05,0
"64","cm",6.52790211877052e-05,1.17430618076486e-05,0.000616716217854113,3.13311252349834e-05,0.000145437953602441,0.00030440449894239,0.00018371325734853,0.00016608720685608,3.07929176289453e-05,0.000208724095338305,9.08406654727608e-05,7.98704324096466e-05
"65","cn",0,0,0,0,0,0,0,0,0,0,0,0
"66","co",0.000313961006664677,0.000191803342858261,0.000331529527516951,2.68552502014144e-05,0.000114068983217601,0.000343430716755516,8.24835032993401e-05,5.536240228536e-05,0.000708237105465743,8.5777025481495e-05,7.46191180669106e-05,6.21214474297251e-05
"67","cp",6.52790211877052e-05,3.91435393588288e-05,3.92131699213598e-05,0,1.14068983217601e-05,7.80524356262537e-06,1.499700059988e-05,0,5.38876058506543e-05,7.71993229333455e-05,0,0
"68","cq",6.2170496369243e-06,5.48009551023604e-05,0.000548984378899037,0,0,0,0,0,0,1.7155405096299e-05,0.000233590282644242,0.000297295498413684
"69","cr",8.08216452800159e-05,0.000172231573178847,0.000146158178797796,2.68552502014144e-05,0.000148289678182881,0.000819550574075664,0.00019496100779844,9.96523241136479e-05,0.000600461893764434,2.2873873461732e-05,1.94658568870202e-05,0
"70","cs",0.120113398985378,0.308916898265941,0.238961492667137,0.313226210724197,0.279235167467526,0.233509471663063,0.322390521895621,0.242000132869765,0.229245573518091,0.395329155039114,0.350690389057593,0.393051272380361
"71","ct",0,0,0,3.13311252349834e-05,2.85172458044002e-06,0,2.249550089982e-05,3.690826819024e-06,2.3094688221709e-05,0,3.24430948117003e-06,0
"72","cu",9.01472197354024e-05,0.000614553567933613,0.00141167411716895,0.000170083251275624,0,3.90262178131269e-05,4.49910017996401e-05,2.5835787733168e-05,0.000115473441108545,0.00421451118532412,0.000110306522359781,0.000412663900783174
"73","cv",0,1.95717696794144e-05,2.85186690337162e-05,0.000389401127920508,1.99620720630801e-05,3.12209742505015e-05,0.0001124775044991,0.000121797285027792,0,0.001109382862894,6.48861896234006e-06,0
"74","cw",0,0,0,0,0,0,0,0,0,0,0,0
"75","cx",0,3.91435393588288e-06,0,0,0,1.56104871252507e-05,0,0,0,0,0,0
"76","cy",0.0927024271361783,0.0503738208008768,0.0309106723989191,0.0677736997583027,0.0511114596552265,0.0705359860754455,0.0625937312537493,0.0667855112902392,0.0906697459584296,0.0184620751178004,0.0641464870616938,0.0293479466643001
"77","cz",0.0284896299612056,0.104086585509062,0.116926543038236,0.0795139199713544,0.112711562317311,0.0560494540232128,0.114768296340732,0.108617342457057,0.103979984603541,0.0909379431812983,0.055698305172727,0.0302132096820713
"78","da",0.175721799462847,0.0993032449994129,0.128661975345611,0.161485095336138,0.157021658848188,0.108079207611674,0.0420215956808638,0.0995489809627153,0.0556120092378753,0.134469783613157,0.139229541384412,0.0825594036341047
"79","db",0.106998532776286,0.0794652992523584,0.105412130415873,0.0971533434786501,0.0499850284459527,0.0908140088511462,0.106171265746851,0.123690679185951,0.098044649730562,0.083346676426186,0.100125879207869,0.081796197279968
"80","dc",0.0066771113100567,0.0129956550671312,0.00287325590514691,0.00391639065437293,0.000655896653501205,0.00205277905697047,0.00195335932813437,0.00154276561035203,0.0136104695919938,0.000431744361590192,0.00191414259389032,0.003616355689659
"81","dd",0.031909007261514,0.0488589658276901,0.0548271412173194,0.0280010742100081,0.0248898521380805,0.0515614389747032,0.0354266646670666,0.0471244768252984,0.0305465742879138,0.0436547875017155,0.0311194165433829,0.0414660661593415
"82","de",0.0001150154182831,3.91435393588288e-06,0,7.1614000537105e-05,1.99620720630801e-05,0.000374651691006018,2.624475104979e-05,1.1072480457072e-05,0.000654349499615088,8.5777025481495e-06,9.73292844351008e-06,0
"83","df",0.0121512235153685,0.00786393705718871,0.0292565895949636,0.0163548473726614,0.0083441461223675,0.00484705625239036,0.00252699460107978,0.00807552908002451,0.011401077752117,0.01495665400979,0.0092657478782216,0.00404233132917711
"84","dg",0.00565751516960111,0.00144831095627667,0.00340441611589987,0.00253334526900009,0.00265210385980922,0.0056900225571539,0.0104079184163167,0.00243225487373681,0.00888375673595073,0.000834896381353218,0.00309182693555504,0.0387549087036585
"85","dh",0,0,0,0,0,0,0,0,0,0,0,0
"86","di",0.00188687456480653,0.00335851567698751,0.00152931362693303,0.000304359502282696,0.000139734504441561,0.000554172292946401,0.00024370125974805,0.000919015877936975,0.00542725173210162,0.000128665538222243,0.00850657945962781,0.00197013733277128
"87","dj",0.00095431711926788,0.000246604297960622,0.000556114046157466,0.000456539253424044,0.000473386280353044,0.00103029215026655,0.00238077384523095,0.000549933196034576,0.00208622016936105,0.000157257880049408,0.000535311064393055,0.00846182858917756
"88","dk",0.00126206107629563,0.00402004149215172,0.00150792462515774,0.000210366126577746,0.00131179330700241,0.000671250946385782,0.0040754349130174,0.00219604195731928,0.00559661277906082,0.000969280387940894,0.000632640348828155,0.000381603177068311
"89","dl",0,7.82870787176576e-06,0,0,0,0,0,0,0,0,0,0
"90","dm",3.10852481846215e-06,7.82870787176576e-06,0,0,0,0,0,0,0,0,0,0
"91","dn",0,0.000133088033820018,5.70373380674324e-05,0.000684808880136067,0.000647341479759885,0.000109273409876755,0.0001874625074985,0,6.15858352578907e-05,0.000669060798755661,7.46191180669106e-05,0
"92","do",4.0410822640008e-05,1.56574157435315e-05,2.13890017752871e-05,0,0,1.56104871252507e-05,4.87402519496101e-05,2.5835787733168e-05,0.000677444187836798,2.8592341827165e-06,9.40849749539308e-05,0
"93","dp",0,0,0,0.000434159878256199,5.70344916088004e-06,7.80524356262537e-06,1.874625074985e-05,2.9526614552192e-05,3.07929176289453e-05,0,0,0
"94","dq",4.0410822640008e-05,0.000810271264727757,9.62505079887922e-05,8.05657506042431e-05,2.28137966435202e-05,6.2441948501003e-05,0.00012372525494901,0.00014763307276096,8.46805234795997e-05,2.8592341827165e-05,2.59544758493602e-05,0
"95","dr",1.86511489107729e-05,0.000865072219830117,0.000153287846056225,0.000407304628054785,2.85172458044002e-06,3.90262178131269e-05,0.00030743851229754,0.000155014726399008,0.000261739799846035,1.42961709135825e-05,9.73292844351008e-06,0
"96","ds",1.24340992738486e-05,0.000320977022742396,0.000128334010651723,0,0,1.56104871252507e-05,0.00023245350929814,7.381653638048e-06,0.000823710546574288,4.5747746923464e-05,9.73292844351008e-06,0
"97","dt",0.000649681687058589,0.00100990331545778,0.00086625457189913,4.47587503356906e-06,5.70344916088004e-06,0.000405872665256519,0.00025119976004799,0.000107033977751696,0.000454195535026944,3.14515760098815e-05,1.29772379246801e-05,0
"98","du",8.08216452800159e-05,0,0,8.95175006713813e-06,7.12931145110005e-05,4.68314613757522e-05,0.00025119976004799,0.00075661949789992,0.000685142417244034,0,0,0
"99","dv",0.048213219934348,0.0671898853094297,0.0605094860222873,0.119465580520992,0.195015185433391,0.192516332472155,0.129292891421716,0.110267142045161,0.124788298691301,0.0108793860652363,0.0521620078382517,0.0748297206753489
"100","dw",0.0436436884512086,0.00358554820526872,0.00555757562794544,0.00214394414107958,0.0257767384825974,0.00696227725786183,0.00499025194961008,0.00589794125680035,0.00508083140877598,0.00319376458209433,0.0307171221677178,0.0231313646750826
"101","dx",0.00158223913259723,0.00101381766939367,0.00155426746233753,0.000505773878793304,0.000949624285286527,0.00251328842716537,0.00484403119376125,0.0100316672941072,0.0118937644341801,0.00197001235189167,0.00199525033091957,0.00197013733277128
"102","dy",0.151615189495673,0.0549692723216033,0.0929494720481395,0.0531644436487333,0.0246046796800365,0.0539576487484292,0.0323297840431914,0.0585660399642728,0.080846805234796,0.0499765542797017,0.0444989488437281,0.0870188361103099
"103","dz",0.0246568188600418,0.032152503229342,0.0284045943575813,0.0174559126309193,0.0226255828212111,0.0340152514459214,0.0324872525494901,0.0298108082172568,0.0400615858352579,0.0270197630266709,0.0172013288691635,0.0333281565460475
"104","ea",0.0336870834576743,0.00555446823501781,0.00889069507126102,0.0006221466296661,0.000245248313917842,0.000686861433511033,0.000723605278944211,0.000380155162359472,0.00130100076982294,0.0063417814172652,0.0231059721248929,0.0156457302598008
"105","eb",0.0301837759872675,0.000634125337613027,9.26856743595776e-05,0.00289589114671918,0.000678710450144725,0.000601003754322154,0.0391721655668866,0.00543289707760332,0.00390300230946882,0.000506084450340821,0.0214351527420904,0.011749828056708
"106","ec",0,0,0,0,0,0,0,0,0,0,0,0
"107","ed",0.000133666567193872,0.000892472697381297,0.0104164438645648,0.000590815504431116,0.00251236935536766,0.00250548318360274,0.000836082783443311,0.000882107609746735,0.000554272517321016,0.00246751909968434,0.000256300449012432,0.00123799170234952
"108","ee",0.0237864319108724,0.0223039887266607,0.0126836780527453,0.00456091665920687,0.00645060100095533,0.00943653946721407,0.00616001799640072,0.00501952447387264,0.0100076982294072,0.00590145935312686,0.00983999065638869,0.00466798304971934
